"Id","TranslatedName","Name","VariationId","BehaviorJudgeId","EzStateBehaviorType_old","RefType","RefId","SfxVariationId","Category","Stamina","Mp","HeroPoint"
"102801520","","【99】ショーテル_片手ダッシュ","2801","520","1","0","2800520","0","1","25","0","0"
"102801530","","【99】ショーテル_両手ダッシュ","2801","530","1","0","2800530","0","1","35","0","0"
"102801540","","【99】ショーテル_片手ステップ前","2801","540","1","0","2800540","0","1","20","0","0"
"102801580","","【99】ショーテル_両手ステップ前","2801","580","1","0","2800580","0","1","30","0","0"
"102801600","","【99】ショーテル_パリィガード","2801","600","1","0","2800600","0","0","0","0","0"
"102802000","","【100】死霊の曲剣_片手通常1","2802","0","1","0","2800000","0","1","20","0","0"
"102802010","","【100】死霊の曲剣_片手通常2","2802","10","1","0","2800010","0","1","20","0","0"
"102802020","","【100】死霊の曲剣_片手通常3","2802","20","1","0","2800020","0","1","20","0","0"
"102802030","","【100】死霊の曲剣_片手ジャンプ1","2802","30","1","0","2800030","0","1","52","0","0"
"102802040","","【100】死霊の曲剣_片手落下ループ","2802","40","1","0","2800040","0","1","0","0","0"
"102802050","","【100】死霊の曲剣_片手落下着地","2802","50","1","0","2800050","0","1","52","0","0"
"102802100","","【100】死霊の曲剣_片手タメ1","2802","100","1","0","2802100","0","1","20","0","0"
"102802110","","【100】死霊の曲剣_片手タメ2","2802","110","1","0","2802110","0","1","10","0","0"
"102802200","","【100】死霊の曲剣_両手通常1","2802","200","1","0","2800200","0","1","30","0","0"
"102802210","","【100】死霊の曲剣_両手通常2","2802","210","1","0","2800210","0","1","30","0","0"
"102802220","","【100】死霊の曲剣_両手通常3","2802","220","1","0","2800220","0","1","30","0","0"
"102802230","","【100】死霊の曲剣_両手ジャンプ1","2802","230","1","0","2800230","0","1","60","0","0"
"102802240","","【100】死霊の曲剣_両手落下ループ","2802","240","1","0","2800240","0","1","0","0","0"
"102802250","","【100】死霊の曲剣_両手落下着地","2802","250","1","0","2800250","0","1","60","0","0"
"102802300","","【100】死霊の曲剣_両手タメ1","2802","300","1","0","2802300","0","1","30","0","0"
"102802310","","【100】死霊の曲剣_両手タメ2","2802","310","1","0","2802310","0","1","15","0","0"
"102802400","","【100】死霊の曲剣_左手","2802","400","1","0","2800400","0","2","20","0","0"
"102802410","","【100】死霊の曲剣_片手近距離","2802","410","1","0","2800410","0","1","20","0","0"
"102802420","","【100】死霊の曲剣_両手近距離","2802","420","1","0","2800420","0","1","30","0","0"
"102802430","","【100】死霊の曲剣_ガード_片手","2802","430","1","0","2800430","0","0","0","0","0"
"102802440","","【100】死霊の曲剣_ガード_両手","2802","440","1","0","2800440","0","0","0","0","0"
"102802450","","【100】死霊の曲剣_パリィ","2802","450","1","0","2800450","0","0","15","0","0"
"102802490","","【100】死霊の曲剣_落下投げ","2802","490","1","0","2800490","0","1","20","0","0"
"102802500","","【100】死霊の曲剣_背後","2802","500","1","0","2800500","0","1","20","0","0"
"102802505","","【100】死霊の曲剣_強化背後","2802","505","1","0","2800505","0","1","20","0","0"
"102802510","","【100】死霊の曲剣_パリィ後","2802","510","1","0","2800510","0","1","20","0","0"
"102802515","","【100】死霊の曲剣_強化パリィ後","2802","515","1","0","2800515","0","1","5","0","0"
"102802516","","【100】死霊の曲剣_強化パリィ後_二段目","2802","516","1","0","2800516","0","1","15","0","0"
"102802520","","【100】死霊の曲剣_片手ダッシュ","2802","520","1","0","2800520","0","1","25","0","0"
"102802530","","【100】死霊の曲剣_両手ダッシュ","2802","530","1","0","2800530","0","1","35","0","0"
"102802540","","【100】死霊の曲剣_片手ステップ前","2802","540","1","0","2800540","0","1","20","0","0"
"102802580","","【100】死霊の曲剣_両手ステップ前","2802","580","1","0","2800580","0","1","30","0","0"
"102802600","","【100】死霊の曲剣_パリィガード","2802","600","1","0","2800600","0","0","0","0","0"
"102803000","","【101】エレーミア_片手通常1","2803","0","1","0","2800000","0","1","20","0","0"
"102803010","","【101】エレーミア_片手通常2","2803","10","1","0","2800010","0","1","20","0","0"
"102803020","","【101】エレーミア_片手通常3","2803","20","1","0","2800020","0","1","20","0","0"
"102803030","","【101】エレーミア_片手ジャンプ1","2803","30","1","0","2800030","0","1","52","0","0"
"102803040","","【101】エレーミア_片手落下ループ","2803","40","1","0","2800040","0","1","0","0","0"
"102803050","","【101】エレーミア_片手落下着地","2803","50","1","0","2800050","0","1","52","0","0"
"102803100","","【101】エレーミア_片手タメ1","2803","100","1","0","2803100","0","1","20","0","0"
"102803110","","【101】エレーミア_片手タメ2","2803","110","1","0","2803110","0","1","18","0","0"
"102803200","","【101】エレーミア_両手通常1","2803","200","1","0","2800200","0","1","30","0","0"
"102803210","","【101】エレーミア_両手通常2","2803","210","1","0","2800210","0","1","30","0","0"
"102803220","","【101】エレーミア_両手通常3","2803","220","1","0","2800220","0","1","30","0","0"
"102803230","","【101】エレーミア_両手ジャンプ1","2803","230","1","0","2800230","0","1","60","0","0"
"102803240","","【101】エレーミア_両手落下ループ","2803","240","1","0","2800240","0","1","0","0","0"
"102803250","","【101】エレーミア_両手落下着地","2803","250","1","0","2800250","0","1","60","0","0"
"102803300","","【101】エレーミア_両手タメ1","2803","300","1","0","2803300","0","1","30","0","0"
"102803310","","【101】エレーミア_両手タメ2","2803","310","1","0","2803310","0","1","25","0","0"
"102803400","","【101】エレーミア_左手","2803","400","1","0","2800400","0","2","20","0","0"
"102803410","","【101】エレーミア_片手近距離","2803","410","1","0","2800410","0","1","20","0","0"
"102803420","","【101】エレーミア_両手近距離","2803","420","1","0","2800420","0","1","30","0","0"
"102803430","","【101】エレーミア_ガード_片手","2803","430","1","0","2800430","0","0","0","0","0"
"102803440","","【101】エレーミア_ガード_両手","2803","440","1","0","2800440","0","0","0","0","0"
"102803450","","【101】エレーミア_パリィ","2803","450","1","0","2800450","0","0","15","0","0"
"102803490","","【101】エレーミア_落下投げ","2803","490","1","0","2800490","0","1","20","0","0"
"102803500","","【101】エレーミア_背後","2803","500","1","0","2800500","0","1","20","0","0"
"102803505","","【101】エレーミア_強化背後","2803","505","1","0","2800505","0","1","20","0","0"
"102803510","","【101】エレーミア_パリィ後","2803","510","1","0","2800510","0","1","20","0","0"
"102803515","","【101】エレーミア_強化パリィ後","2803","515","1","0","2800515","0","1","5","0","0"
"102803516","","【101】エレーミア_強化パリィ後_二段目","2803","516","1","0","2800516","0","1","15","0","0"
"102803520","","【101】エレーミア_片手ダッシュ","2803","520","1","0","2800520","0","1","25","0","0"
"102803530","","【101】エレーミア_両手ダッシュ","2803","530","1","0","2800530","0","1","35","0","0"
"102803540","","【101】エレーミア_片手ステップ前","2803","540","1","0","2800540","0","1","20","0","0"
"102803580","","【101】エレーミア_両手ステップ前","2803","580","1","0","2800580","0","1","30","0","0"
"102803600","","【101】エレーミア_パリィガード","2803","600","1","0","2800600","0","0","0","0","0"
"102804000","","【56】クラーグ_片手通常1","2804","0","1","0","2800000","0","1","20","0","0"
"102804010","","【56】クラーグ_片手通常2","2804","10","1","0","2800010","0","1","20","0","0"
"102804020","","【56】クラーグ_片手通常3","2804","20","1","0","2800020","0","1","20","0","0"
"102804030","","【56】クラーグ_片手ジャンプ1","2804","30","1","0","2800030","0","1","52","0","0"
"102804040","","【56】クラーグ_片手落下ループ","2804","40","1","0","2800040","0","1","0","0","0"
"102804050","","【56】クラーグ_片手落下着地","2804","50","1","0","2800050","0","1","52","0","0"
"102804100","","【56】クラーグ_片手タメ1","2804","100","1","0","2804100","0","1","50","0","0"
"102804110","","【56】クラーグ_片手タメ2","2804","110","1","0","2804110","0","1","50","0","0"
"102804200","","【56】クラーグ_両手通常1","2804","200","1","0","2800200","0","1","30","0","0"
"102804210","","【56】クラーグ_両手通常2","2804","210","1","0","2800210","0","1","30","0","0"
"102804220","","【56】クラーグ_両手通常3","2804","220","1","0","2800220","0","1","30","0","0"
"102804230","","【56】クラーグ_両手ジャンプ1","2804","230","1","0","2800230","0","1","60","0","0"
"102804240","","【56】クラーグ_両手落下ループ","2804","240","1","0","2800240","0","1","0","0","0"
"102804250","","【56】クラーグ_両手落下着地","2804","250","1","0","2800250","0","1","60","0","0"
"102804300","","【56】クラーグ_両手タメ1","2804","300","1","0","2804300","0","1","70","0","0"
"102804310","","【56】クラーグ_両手タメ2","2804","310","1","0","2804310","0","1","70","0","0"
"102804400","","【56】クラーグ_左手","2804","400","1","0","2800400","0","2","20","0","0"
"102804410","","【56】クラーグ_片手近距離","2804","410","1","0","2800410","0","1","20","0","0"
"102804420","","【56】クラーグ_両手近距離","2804","420","1","0","2800420","0","1","30","0","0"
"102804430","","【56】クラーグ_ガード_片手","2804","430","1","0","2800430","0","0","0","0","0"
"102804440","","【56】クラーグ_ガード_両手","2804","440","1","0","2800440","0","0","0","0","0"
"102804450","","【56】クラーグ_パリィ","2804","450","1","0","2800450","0","0","15","0","0"
"102804490","","【56】クラーグ_落下投げ","2804","490","1","0","2800490","0","1","20","0","0"
"102804500","","【56】クラーグ_背後","2804","500","1","0","2800500","0","1","20","0","0"
"102804505","","【56】クラーグ_強化背後","2804","505","1","0","2800505","0","1","20","0","0"
"102804510","","【56】クラーグ_パリィ後","2804","510","1","0","2800510","0","1","20","0","0"
"102804515","","【56】クラーグ_強化パリィ後","2804","515","1","0","2800515","0","1","5","0","0"
"102804516","","【56】クラーグ_強化パリィ後_二段目","2804","516","1","0","2800516","0","1","15","0","0"
"102804520","","【56】クラーグ_片手ダッシュ","2804","520","1","0","2800520","0","1","25","0","0"
"102804530","","【56】クラーグ_両手ダッシュ","2804","530","1","0","2800530","0","1","35","0","0"
"102804540","","【56】クラーグ_片手ステップ前","2804","540","1","0","2800540","0","1","20","0","0"
"102804580","","【56】クラーグ_両手ステップ前","2804","580","1","0","2800580","0","1","30","0","0"
"102804600","","【56】クラーグ_パリィガード","2804","600","1","0","2800600","0","0","0","0","0"
"102805000","","【132】キアランの曲剣_片手通常1","2805","0","1","0","2800000","0","1","20","0","0"
"102805010","","【132】キアランの曲剣_片手通常2","2805","10","1","0","2800010","0","1","20","0","0"
"102805020","","【132】キアランの曲剣_片手通常3","2805","20","1","0","2800020","0","1","20","0","0"
"102805030","","【132】キアランの曲剣_片手ジャンプ1","2805","30","1","0","2800030","0","1","52","0","0"
"102805040","","【132】キアランの曲剣_片手落下ループ","2805","40","1","0","2800040","0","1","0","0","0"
"102805050","","【132】キアランの曲剣_片手落下着地","2805","50","1","0","2800050","0","1","52","0","0"
"102805100","","【132】キアランの曲剣_片手タメ1","2805","100","1","0","2805100","0","1","20","0","0"
"102805110","","【132】キアランの曲剣_片手タメ2","2805","110","1","0","2805110","0","1","18","0","0"
"102805200","","【132】キアランの曲剣_両手通常1","2805","200","1","0","2800200","0","1","30","0","0"
"102805210","","【132】キアランの曲剣_両手通常2","2805","210","1","0","2800210","0","1","30","0","0"
"102805220","","【132】キアランの曲剣_両手通常3","2805","220","1","0","2800220","0","1","30","0","0"
