"Id","Value"
"502300","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502400","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502500","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502600","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502700","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502800","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"502900","Weapon type: Katana
Attack type: Slash

Katana forged in an Eastern land.
The Katana is drawn from the scabbard at
lightning speed, using an Iaijutsu technique.

Iaijutsu allows the wielder to charge
forward to swiftly cut down distant foes.
"
"503000","Weapon type: Katana
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
This blade inherits only the chaotic nature
of Quelaag, and has a unique speckled design.
Blade wielder erodes along with opponents."
"503100","Weapon type: Katana
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
This blade inherits only the chaotic nature
of Quelaag, and has a unique speckled design.
Blade wielder erodes along with opponents."
"503200","Weapon type: Katana
Attack type: Slash

A curved sword born from the soul of
Quelaag, daughter of the Witch of Izalith,
who was transformed into a chaos demon.
This blade inherits only the chaotic nature
of Quelaag, and has a unique speckled design.
Blade wielder erodes along with opponents."
"600000","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600100","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600200","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600300","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600400","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600500","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600600","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600700","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600800","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"600900","Weapon type: Thrusting Sword
Attack type: Thrust

Standard small thrusting sword.
Unsharpened but pointed solid
shaft can pierce tough armor.

Can be thrust using the weight of one's body,
and is very effective for critical attacks.

"
"601000","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601100","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601200","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601300","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601400","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601500","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601600","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601700","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
"601800","Weapon type: Thrusting Sword
Attack type: Thrust

Standard thrusting sword. Regular one-handed
attack can be delivered with shield held up.
Can parry with use of left hand.

Thrusting attacks pierce and are effective
against foes with hard exteriors, but the
wielder is left open to damage after a swing.
"
