OldSortId,FixPrice,EquipModelId,WanderingEquipId,DurabilityMax,EnglishDescription,EnglishName,Durability,EnglishType,BasicPrice,Weight,VagrantItemEneDropItemLotId,Id,Name,TranslatedName,VagrantBonusEneDropItemLotId,SellValue,SortId,VagrantItemLotId,EquipModelCategory,EquipModelGender,BehaviorVariationId,WeaponCategory,SpAtkcategory,MotionCategory,GuardmotionCategory,WepmotionOneHandId,WepmotionBothHandId,IsDurabilityDivergence,RightHandEquipable,LeftHandEquipable,BothHandEquipable,ArrowSlotEquipable,BoltSlotEquipable,EnableGuard,EnableParry,EnableMagic,EnableSorcery,EnableMiracle,EnableVowMagic,LanternWep,IsVersusGhostWep,SpAttribute,IsDragonSlayer,IsDarkHand,DisableMultiDropShare,SimpleModelForDlc,AtkMaterial,DefMaterial,DefSfxMaterial,IconId,IsNormalAttackType,IsBlowAttackType,IsSlashAttackType,IsThrustAttackType,WeaponWeightRate,IsEnhance,ProperStrength,ProperAgility,ProperMagic,ProperFaith,OverStrength,AttackThrowEscape,ParryDamageLife,AttackBaseParry,DefenseBaseParry,GuardBaseRepel,AttackBaseRepel,IsDeposit,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,IsLuckCorrect,GuardCutCancelRate,GuardAngle,GuardLevel,AttackBasePhysics,AttackBaseMagic,AttackBaseFire,AttackBaseThunder,AttackBaseStamina,SaWeaponDamage,SaDurability,CorrectStrength,CorrectAgility,CorrectMagic,CorrectFaith,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,StaminaGuardDef,SpEffectBehaviorId0,SpEffectBehaviorId1,SpEffectBehaviorId2,ResidentSpEffectId,ResidentSpEffectId1,ResidentSpEffectId2,ReinforceTypeId,CorrectType,MaterialSetId,BaseChangeCategory,OriginEquipWep2,OriginEquipWep1,OriginEquipWep6,OriginEquipWep7,OriginEquipWep,OriginEquipWep3,OriginEquipWep5,OriginEquipWep13,OriginEquipWep14,OriginEquipWep4,OriginEquipWep15,OriginEquipWep11,OriginEquipWep10,OriginEquipWep9,OriginEquipWep8,OriginEquipWep12,TrophySGradeId,TrophySeqId,AntiDemonDamageRate,AntSaintDamageRate,AntWeakA_DamageRate,AntWeakB_DamageRate,ThrowAtkRate,BowDistRate,IsCustom,DisableBaseChangeReset,DisableRepair,
1260,500,605,898000,250,"Weapon type: Hammer\nAttack type: Thrust\n\nTraditionally a mining tool, but the hard\ncone on the pommel is effective in battle.\n\nA downward swing of the Pickaxe can crush\nstone; a human head would be an afterthought.",Chaos Pickaxe,250,Hammer,200,5,101020,804900,混沌の炎のつるはし,,101010,50,1260,101000,7,0,3303,Club,61,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,63,FALSE,FALSE,FALSE,TRUE,0,FALSE,14,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,77,0,89,0,30,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,900,0,900,40,804805,804805,-1,-1,804805,804805,804805,-1,-1,804805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE," a human head would be an afterthought."",""Chaos Pickaxe"",""250"",""Hammer"",""200"",""5"",""101020"",""804900"",""混沌の炎のつるはし"","""",""101010"",""50"",""1260"",""101000"",""7"",""0"",""3303"",""Club"",""61"",""Club"",""2"",""0"",""10"",""0"",""True"",""True"",""True"",""False"",""False"",""True"",""False"",""False"",""False"",""False"",""False"",""False"",""False"",""2"",""False"",""False"",""False"",""False"",""0"",""50"",""50"",""63"",""False"",""False"",""False"",""True"",""0"",""False"",""14"",""0"",""0"",""0"",""99"",""1"",""10"",""0"",""0"",""10"",""40"",""True"",""0"",""0"",""0"",""True"",""0"",""0"",""2"",""77"",""0"",""89"",""0"",""30"",""20"",""0"",""0"",""0"",""0"",""0"",""45"",""10"",""30"",""30"",""40"",""40"",""40"",""34"",""30"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""900"",""0"",""900"",""40"",""804805"",""804805"",""-1"",""-1"",""804805"",""804805"",""804805"",""-1"",""-1"",""804805"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""25"",""1"",""1"",""1"",""1"",""0"",""-1"",""True"",""False"",""False"""
1440,360,1100,1099000,180,"Weapon type: Long Spear\nAttack type: Thrust\n\nLong spear with a very long red hilt.\nTraditionally used by groups of soldiers.\nSpecially designed for distance thrusting.\nHas the longest range of the non-projectile\nweapons, but its very length makes it\nsomewhat difficult to handle.",Chaos Pike,180,Spear,200,10,101020,1050900,混沌の炎のパイク,,101010,50,1450,101000,7,0,3601,Spear,67,Spear,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,84,FALSE,FALSE,FALSE,TRUE,0,FALSE,24,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,75,0,87,0,15,20,0,0,0,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,900,0,900,40,1050805,1050805,-1,-1,1050805,1050805,1050805,-1,-1,1050805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
640,200,406,498000,100,"Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.",Chaos Ptg. Guardian Sword,100,Curved Sword,200,1.5,101020,405900,混沌の炎のエレーミアスの曲剣,,101010,50,640,101000,7,0,2803,Scimitar,101,Scimitar,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,37,FALSE,FALSE,TRUE,FALSE,0,FALSE,7,20,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,66,0,76,0,10,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,6400,-1,-1,-1,-1,-1,900,0,900,40,405805,405805,-1,-1,405805,405805,405805,-1,-1,405805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
920,300,300,699000,150,"Weapon type: Thrusting Sword\nAttack type: Thrust\n\nStandard thrusting sword. Regular one-handed\nattack can be delivered with shield held up.\nCan parry with use of left hand.\n\nThrusting attacks pierce and are effective\nagainst foes with hard exteriors, but the\nwielder is left open to damage after a swing.",Chaos Rapier,150,Thrusting Sword,200,1.5,101020,601900,混沌の炎のレイピア,,101010,50,920,101000,7,0,2700,Rapier,0,Rapier,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,47,FALSE,FALSE,FALSE,TRUE,0,FALSE,7,12,0,0,99,1,10,0,0,10,15,TRUE,0,0,0,TRUE,0,0,2,63,0,73,0,10,5,0,0,0,0,0,45,10,30,30,36,36,36,28,22,-1,-1,-1,-1,-1,-1,900,0,900,40,601805,601805,-1,-1,601805,601805,601805,-1,-1,601805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,10,-1,TRUE,FALSE,FALSE,
1210,200,602,898000,100,"Weapon type: Hammer\nAttack type: Strike\n\nA club with leather nailed to the pommel.\nThe burg Undead merchant proudly peddles\nthis club, but its reinforcement is shoddy.\nIndeed, its attack is stronger, but the\nclub is no longer dependably sturdy.",Chaos Reinforced Club,100,Hammer,200,4,101020,809900,混沌の炎の強化クラブ,,101010,50,1210,101000,7,0,3302,Club,0,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,2,52,52,144,FALSE,TRUE,FALSE,FALSE,0,FALSE,12,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,85,0,97,0,30,35,0,0,0,0,0,45,10,30,30,40,40,40,34,30,6400,-1,-1,-1,-1,-1,900,0,900,40,809805,809805,-1,-1,809805,809805,809805,-1,-1,809805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
940,200,302,699000,100,"Weapon type: Thrusting Sword\nAttack type: Thrust\n\nA rapier with intricate decorations. Chosen\nweapon of the infamous Undead Prince Ricard.\nRicard's exploits are told in a monomyth.\nHe was born into royalty, but wandered the\nlands in a fateful ill-conceived journey.\nHe became Undead, and disappeared up North.",Chaos Ricard's Rapier,100,Thrusting Sword,200,2,101020,604900,混沌の炎の貴族の刺剣,,101010,50,940,101000,7,0,2704,Rapier,115,Rapier,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,50,FALSE,FALSE,FALSE,TRUE,0,FALSE,8,20,0,0,99,1,10,0,0,10,15,TRUE,0,0,0,TRUE,0,0,2,61,0,71,0,10,5,0,0,0,0,0,45,10,30,30,36,36,36,28,22,-1,-1,-1,-1,-1,-1,900,0,900,40,604805,604805,-1,-1,604805,604805,604805,-1,-1,604805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
610,320,400,498000,160,"Weapon type: Curved Sword\nAttack type: Slash\n\nSmall curved sword. Each hit inflicts little\ndamage, but fluid chain attacks are deadly.\n\nThe scimitar's sharp slashing attacks are\neffective against cloth and flesh, but not\nagainst metal armor or tough scales.",Chaos Scimitar,160,Curved Sword,200,1.5,101020,400900,混沌の炎のシミター,,101010,50,610,101000,7,0,2800,Scimitar,0,Scimitar,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,33,FALSE,FALSE,TRUE,FALSE,0,FALSE,7,13,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,70,0,80,0,10,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,900,0,900,40,400805,400805,-1,-1,400805,400805,400805,-1,-1,400805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1530,300,803,1199000,150,"Weapon type: Halberd\nAttack type: Slash\n\nHalberd with a large blade.\nScythe adjusted for battle.\n\nDesigned especially for slicing. However,\none false swing leaves one wide open.",Chaos Scythe,150,Halberd,200,5,101020,1107900,混沌の炎のサイズ,,101010,50,1530,101000,7,0,3801,Halberd,0,38,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,152,FALSE,FALSE,TRUE,FALSE,0,FALSE,14,12,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,96,0,110,0,25,20,0,0,0,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,900,0,900,40,1107805,1107805,-1,-1,1107805,1107805,1107805,-1,-1,1107805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
720,280,280,499000,140,"Weapon type: Curved Greatsword\nAttack type: Slash\n\nA curved greatsword used in a\nmysterious ancient rite.\n\nImbued with a frightful heretical energy,\nthis sword absorbs HP upon a foe's death.",Chaos Server,140,Curved Greatsword,400,10,101020,450900,混沌の炎のラム・ダオ,,101010,50,720,101000,7,0,5100,Scimitar,51,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,38,FALSE,FALSE,TRUE,FALSE,0,FALSE,24,13,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,3,93,0,107,0,25,35,0,0,0,0,0,60,10,40,40,50,50,50,42,36,6720,-1,-1,-1,-1,-1,900,0,900,40,450805,450805,-1,-1,450805,450805,450805,-1,-1,450805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1810,200,1300,1298000,100,Weapon type: Bow\nAttack type: none\n\nSmall bow. Standard projectile weapon.\nEquip arrows to use.\n\nHold bow and press <?platmsg@10002?> to aim.\nAim for heads of humanoid foes.\nPress <?platmsg@10003?>/<?platmsg@10004?> to change type of arrows.,Chaos Short Bow,100,Bow,200,0.5,101020,1200900,混沌の炎のショートボウ,,101010,50,1810,101000,7,0,4400,Bow,81,44,2,0,14,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,93,FALSE,FALSE,FALSE,FALSE,0,FALSE,10,12,0,0,99,1,10,0,0,10,1,TRUE,0,0,0,TRUE,0,0,1,27,0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9900,0,900,40,1200805,1200805,-1,-1,1200805,1200805,1200805,-1,-1,1200805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,0,TRUE,FALSE,FALSE,
110,400,207,299000,200,"Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.",Chaos Shortsword,200,Straight Sword,200,2,101020,200900,混沌の炎のショートソード,,101010,50,110,101000,7,0,2300,Sword,0,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,6,TRUE,FALSE,FALSE,TRUE,0,FALSE,8,10,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,68,0,78,0,20,20,0,0,0,0,0,50,10,35,35,40,40,40,38,32,-1,-1,-1,-1,-1,-1,900,0,900,40,200805,200805,-1,-1,200805,200805,200805,-1,-1,200805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
630,240,403,498000,120,"Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword with sharply curved blade.\n\nCreated by Arstor, Earl of Carim.\nRequires great skill to wield, but evades\nshield defense to sneak in damage.",Chaos Shotel,120,Curved Sword,200,2.5,101020,402900,混沌の炎のショーテル,,101010,50,630,101000,7,0,2801,Scimitar,99,Scimitar,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,35,FALSE,FALSE,TRUE,FALSE,0,FALSE,9,14,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,TRUE,0,0,2,72,0,82,0,10,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,900,0,900,40,402805,402805,-1,-1,402805,402805,402805,-1,-1,402805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1410,360,700,1099000,180,"Weapon type: Spear\nAttack type: Thrust\n\nStandard spear used commonly by soldiers.\nLong reach, and can be used with shield up.\nEffective against hard exteriors, and can hit\nfor high damage at the right moment of an\nenemy's swing. But the hit radius is small,\nand it is easily blocked by shields.",Chaos Spear,180,Spear,200,3.5,101020,1000900,混沌の炎のショートスピア,,101010,50,1410,101000,7,0,3600,Spear,0,Spear,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,77,FALSE,FALSE,FALSE,TRUE,0,FALSE,11,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,70,0,80,0,15,20,0,0,0,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,900,0,900,40,1000805,1000805,-1,-1,1000805,1000805,1000805,-1,-1,1000805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
230,400,272,299000,200,"Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThe hilt of this lost sword was found\ndiscarded in the Undead Asylum.\n\nOnly slightly better than one's bare hands,\nand not recommended for extensive use.\nBe certain to find a replacement quickly.",Chaos Straight Sword Hilt,200,Straight Sword,100,1,101020,212900,混沌の炎のすごく折れた直剣,,101010,50,230,101000,7,0,2301,Sword,53,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,164,TRUE,FALSE,FALSE,TRUE,0,FALSE,6,6,0,0,99,1,10,0,0,10,10,TRUE,0,0,0,TRUE,0,0,1,18,0,20,0,20,1,0,0,0,0,0,20,5,15,15,14,14,14,10,10,-1,-1,-1,-1,-1,-1,900,0,900,40,212805,212805,-1,-1,212805,212805,212805,-1,-1,212805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
150,480,231,299000,240,"Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis standard longsword, belonging to Solaire\nof Astora, is of high quality, is well-\nforged, and has been kept in good repair.\n\nEasy-to-use and dependable, but unlikely to\nlive up to its grandiose name.",Chaos Sunlight Str. Sword,240,Straight Sword,200,4,101020,206900,混沌の炎の太陽騎士の直剣,,101010,50,150,101000,7,0,2300,Sword,0,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,12,TRUE,FALSE,FALSE,TRUE,1,FALSE,12,12,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,72,0,82,0,25,20,0,0,0,0,0,50,10,35,35,40,40,40,38,32,-1,-1,-1,-1,-1,-1,900,0,900,40,206805,206805,-1,-1,206805,206805,206805,-1,-1,206805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
810,160,402,599000,80,"Weapon type: Katana\nAttack type: Slash/Thrust\n\nKatana forged in an Eastern land.\nKnown for its brisk slashing motions.\n\nThe Uchigatana cuts beautifully and causes\nbleeding, but its blade is easily nicked.",Chaos Uchigatana,80,Katana,200,5,101020,500900,混沌の炎の打刀,,101010,50,810,101000,7,0,2900,Scimitar,0,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,42,FALSE,FALSE,TRUE,TRUE,0,FALSE,14,14,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,78,0,90,0,15,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,6401,-1,-1,-1,-1,-1,900,0,900,40,500805,500805,-1,-1,500805,500805,500805,-1,-1,500805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1250,440,604,898000,220,"Weapon type: Hammer\nAttack type: Thrust\n\nHammer with a large beak-shaped pommel.\nOriginally a pickaxe; redesigned for battle.\n\nThis simple but deadly weapon hits heavily\nwith thrust damage, such that it easily\ncracks metal armor.",Chaos Warpick,220,Hammer,200,3.5,101020,803900,混沌の炎のウォーピック,,101010,50,1250,101000,7,0,3301,Club,60,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,62,FALSE,FALSE,FALSE,TRUE,0,FALSE,11,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,79,0,91,0,30,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,900,0,900,40,803805,803805,-1,-1,803805,803805,803805,-1,-1,803805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE," redesigned for battle.\n\nThis simple but deadly weapon hits heavily\nwith thrust damage, such that it easily\ncracks metal armor."",""Chaos Warpick"",""220"",""Hammer"",""200"",""3.5"",""101020"",""803900"",""混沌の炎のウォーピック"","""",""101010"",""50"",""1250"",""101000"",""7"",""0"",""3301"",""Club"",""60"",""Club"",""2"",""0"",""10"",""0"",""True"",""True"",""True"",""False"",""False"",""True"",""False"",""False"",""False"",""False"",""False"",""False"",""False"",""2"",""False"",""False"",""False"",""False"",""0"",""50"",""50"",""62"",""False"",""False"",""False"",""True"",""0"",""False"",""11"",""10"",""0"",""0"",""99"",""1"",""10"",""0"",""0"",""10"",""40"",""True"",""0"",""0"",""0"",""True"",""0"",""0"",""2"",""79"",""0"",""91"",""0"",""30"",""20"",""0"",""0"",""0"",""0"",""0"",""45"",""10"",""30"",""30"",""40"",""40"",""40"",""34"",""30"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""900"",""0"",""900"",""40"",""803805"",""803805"",""-1"",""-1"",""803805"",""803805"",""803805"",""-1"",""-1"",""803805"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""-1"",""25"",""1"",""1"",""1"",""1"",""0"",""-1"",""True"",""False"",""False"""
830,120,450,599000,60,"Weapon type: Katana\nAttack type: Slash/Thrust\n\nKatana forged in an Eastern land.\nVery unusual specimen with a long blade.\n\nThe blade is extremely long,\nbut as a result, quite easily broken.",Chaos Washing Pole,60,Katana,200,8,101020,501900,混沌の炎の名刀なんとか,,101010,50,830,101000,7,0,2900,Scimitar,0,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,43,FALSE,FALSE,TRUE,TRUE,1,FALSE,20,16,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,78,0,90,0,15,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,6400,-1,-1,-1,-1,-1,900,0,900,40,501805,501805,-1,-1,501805,501805,501805,-1,-1,501805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1710,400,1200,1699000,200,"Weapon type: Whip\nAttack type: Regular\n\nLeather whip.\nNot intended for battle.\n\nVirtually ineffective against armor and tough\nscales, but quite formidable against enemies\nwith exposed skin.",Chaos Whip,200,Whip,200,1.5,101020,1600900,混沌の炎のウィップ,,101010,50,1710,101000,7,0,4300,Sword,0,43,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,139,TRUE,FALSE,FALSE,FALSE,0,FALSE,7,14,0,0,99,1,10,0,0,10,90,TRUE,0,0,0,TRUE,0,0,1,70,0,80,0,20,20,0,0,0,0,0,30,10,20,20,26,26,26,20,16,-1,-1,-1,-1,-1,-1,900,0,900,40,1600805,1600805,-1,-1,1600805,1600805,1600805,-1,-1,1600805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1420,280,702,1099000,140,"Weapon type: Spear\nAttack type: Thrust\n\nA long-hilted spear with a barbed point.\nLong reach, and can be used with shield up.\nEffective against hard exteriors, and hits\nfor high damage at the right moment of an\nenemy's swing. But the hit radius is small,\nand it is easily blocked by shields.",Chaos Winged Spear,140,Spear,200,4.5,101020,1001900,混沌の炎のロングスピア,,101010,50,1420,101000,7,0,3600,Spear,0,Spear,2,3,13,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,78,FALSE,FALSE,FALSE,TRUE,0,FALSE,13,15,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,75,0,87,0,15,20,0,0,0,0,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,900,0,900,40,1001805,1001805,-1,-1,1001805,1001805,1001805,-1,-1,1001805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
520,400,208,399000,200,"Weapon type: Ultra Greatsword\nAttack type: Regular\n\nOne of the gigantic straight greatswords.\n\nAs the name suggests, the Zweihander is held\nwith two hands, but its wielder must still be\ninhumanly strong. It is this great weight\nthat sends foes flying when hit solidly.",Chaos Zweihander,200,Ultra Greatsword,800,10,101020,350900,混沌の炎のツヴァイヘンダー,,101010,50,520,101000,7,0,2600,Sword,0,Zweihander,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,28,TRUE,FALSE,FALSE,FALSE,0,FALSE,24,10,0,0,99,1,10,0,0,10,60,TRUE,0,0,0,TRUE,0,0,3,113,0,131,0,40,50,0,0,0,0,0,70,10,50,50,55,55,55,54,44,-1,-1,-1,-1,-1,-1,900,0,900,40,350805,350805,-1,-1,350805,350805,350805,-1,-1,350805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1761,300,1002,999000,150,"Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.",Claw,150,Gauntlet,100,1,100720,902000,かぎ爪,,100710,50,1761,100700,7,0,4202,Fist,86,Fists,2,0,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,74,FALSE,FALSE,TRUE,FALSE,0,TRUE,6,14,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,1,72,0,0,0,10,20,0,13,85,0,0,0,0,0,0,0,0,0,0,0,6402,-1,-1,-1,-1,-1,0,0,0,0,902000,902000,902005,902005,902000,902000,902000,902010,902010,902000,902010,902010,902005,902005,902005,902010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
