Id,TranslatedName,Name,IconId,StateInfo,SpCategory,CategoryPriority,SaveCategory,EffectTargetSelf,EffectTargetFriend,EffectTargetEnemy,EffectTargetPlayer,EffectTargetAI,EffectTargetLive,EffectTargetGhost,EffectTargetWhiteGhost,EffectTargetBlackGhost,EffectTargetAttacker,DispIconNonactive,UseSpEffectEffect,BAdjustMagicAblity,BAdjustFaithAblity,BGameClearBonus,ConditionHp,EffectEndurance,MotionInterval,MaxHpRate,MaxMpRate,MaxStaminaRate,WepParamChange,MagParamChange,MiracleParamChange,ClearSoul,DmgLv_None,DmgLv_Min,DmgLv_S,DmgLv_M,DmgLv_L,DmgLv_BlowS,DmgLv_BlowM,DmgLv_Strike,DmgLv_Uppercut,DmgLv_Push,DmgLv_BlowLL,DmgLv_Breath,AtkAttribute,SpAttribute,DefFlickPower,FlickDamageCutRate,GuardDefFlickPowerRate,SlashDamageCutRate,BlowDamageCutRate,ThrustDamageCutRate,NeutralDamageCutRate,MagicDamageCutRate,FireDamageCutRate,ThunderDamageCutRate,PhysicsAttackRate,MagicAttackRate,FireAttackRate,ThunderAttackRate,PhysicsAttackPowerRate,MagicAttackPowerRate,FireAttackPowerRate,ThunderAttackPowerRate,PhysicsAttackPower,MagicAttackPower,FireAttackPower,ThunderAttackPower,PhysicsDiffenceRate,MagicDiffenceRate,FireDiffenceRate,ThunderDiffenceRate,PhysicsDiffence,MagicDiffence,FireDiffence,ThunderDiffence,NoGuardDamageRate,VitalSpotChangeRate,NormalSpotChangeRate,MaxHpChangeRate,BehaviorId,ChangeHpRate,ChangeHpPoint,ChangeMpRate,ChangeMpPoint,MpRecoverChangeSpeed,ChangeStaminaRate,ChangeStaminaPoint,StaminaRecoverChangeSpeed,ChangeSuperArmorPoint,MagicEffectTimeChange,InsideDurability,MaxDurability,StaminaAttackRate,GuardStaminaCutRate,BowDistRate,PoizonAttackPower,RegistIllness,RegistBlood,RegistCurse,FallDamageRate,SoulRate,EquipWeightChangeRate,AllItemWeightChangeRate,Soul,HaveSoulRate,TargetPriority,SightSearchEnemyCut,HearingSearchEnemyCut,RequestSOS,RequestBlackSOS,RequestForceJoinBlackSOS,RequestKickSession,RequestLeaveSession,RequestLeaveColiseumSession,RequestNpcInveda,NoDead,BCurrHPIndependeMaxHP,ChangeMagicSlot,ChangeMiracleSlot,MoveType,GrabityRate,RegistPoizonChangeRate,RegistIllnessChangeRate,RegistBloodChangeRate,RegistCurseChangeRate,BloodDamageRate,SoulStealRate,CorrosionIgnore,SightSearchCutIgnore,HearingSearchCutIgnore,AntiMagicIgnore,FakeTargetIgnore,FakeTargetIgnoreUndead,FakeTargetIgnoreAnimal,GrabityIgnore,LifeReductionType,LifeReductionRate,HpRecoverRate,DisablePoison,DisableDisease,DisableBlood,DisableCurse,EnableCharm,EnableLifeTime,IsExtendSpEffectLife,RayCastPassedTime,HasTarget,IsFireDamageCancel,ThrowCondition,ReplaceSpEffectId,CycleOccurrenceSpEffectId,AtkOccurrenceSpEffectId,AnimIdOffset,HeroPointDamage,AddBehaviorJudgeId_condition,AddBehaviorJudgeId_add,VowType0,VowType1,VowType2,VowType3,VowType4,VowType5,VowType6,VowType7,VowType8,VowType9,VowType10,VowType11,VowType12,VowType13,VowType14,VowType15
550,Tip blood character,ヒント血文字,5003,133,10001,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
560,resurrection when dead,死んだとき復活,5001,69,10001,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
570,Rijenereito,リジェネレイト,5001,50,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,60,1,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
571,Rijenereito _ resonance LV1,リジェネレイト_共鳴LV1,5001,50,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,60,1,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
572,Rijenereito _ resonance LV2,リジェネレイト_共鳴LV2,5001,50,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,60,1,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
573,Rijenereito _ resonance LV3,リジェネレイト_共鳴LV3,5001,50,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,60,1,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
574,Rijenereito _ resonance LV4,リジェネレイト_共鳴LV4,5001,50,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,60,1,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,-20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
580,Feedback [triggered waiting],帰還【発動待機】,-1,0,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,0.6,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,581,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
581,Feedback [triggered],帰還【発動】,-1,16,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,0,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
600,Anti-Magic,アンチマジック,5003,24,20,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,0.6,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
610,Anti-Magic (for the user) [effect],アンチマジック（使用者用）【効果】,5003,24,10001,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
611,Anti-Magic (for the user) [effects],アンチマジック（使用者用）【エフェクト】,-1,201,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
620,Light,ライト,-1,147,20,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,300,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
630,Fascination,魅了,-1,132,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
640,Falling control,フォーリングコントロール,5001,47,10001,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,45,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1000,Weapon magic strengthening 1,武器魔法強化1,-1,28,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,80,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1010,Weapons magic strengthening 2,武器魔法強化2,-1,60,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,110,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1020,Weapon magic strengthening 3,武器魔法強化3,-1,61,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,140,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1040,Shield strengthening 1,盾強化1,-1,158,10006,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,15,0,1,1,1,2,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1050,Shield strengthening 2,盾強化2,-1,204,10006,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,15,0,1,1,1,2,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1060,Invisible Weapon,インビジブルウェポン,-1,184,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1070,Sword of the sun,太陽の剣,-1,153,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,180,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1080,Sword of the month,月の剣,-1,64,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1081,Sword of the month _LV1,月の剣_LV1,-1,64,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,190,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1082,Sword of the month _LV2,月の剣_LV2,-1,64,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1083,Sword of the month _LV3,月の剣_LV3,-1,64,10000,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,-1,60,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1120,Water veil,水のヴェール,5002,41,10001,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,60,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.55,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1130,Body [repelling damage reduction effect] of iron,鉄の身体【はじきダメージ減少効果】,5002,134,10001,0,-1,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,1,0.6,0.6,0.6,0.6,1,1,1.45,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1140,Body [move Donashi effect] of iron,鉄の身体【移動鈍足効果】,-1,0,1000,1,-1,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,5,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1150,Body [damage anime change effect] of iron,鉄の身体【ダメージアニメ変化効果】,-1,121,1001,1,-1,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,1,1,1,1,5,5,5,5,1,5,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,True,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1160,Magic protection 1,魔法防護1,5002,29,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,40,0,1,1,1,0,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.7,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1170,Magic protection 2,魔法防護2,5002,40,10001,0,-1,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,-1,40,0,1,1,1,0,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
