"OldSortId","FixPrice","EquipModelId","WanderingEquipId","DurabilityMax","EnglishDescription","EnglishName","Durability","EnglishType","BasicPrice","Weight","VagrantItemEneDropItemLotId","Id","Name","TranslatedName","VagrantBonusEneDropItemLotId","SellValue","SortId","VagrantItemLotId","EquipModelCategory","EquipModelGender","BehaviorVariationId","WeaponCategory","SpAtkcategory","MotionCategory","GuardmotionCategory","WepmotionOneHandId","WepmotionBothHandId","IsDurabilityDivergence","RightHandEquipable","LeftHandEquipable","BothHandEquipable","ArrowSlotEquipable","BoltSlotEquipable","EnableGuard","EnableParry","EnableMagic","EnableSorcery","EnableMiracle","EnableVowMagic","LanternWep","IsVersusGhostWep","SpAttribute","IsDragonSlayer","IsDarkHand","DisableMultiDropShare","SimpleModelForDlc","AtkMaterial","DefMaterial","DefSfxMaterial","IconId","IsNormalAttackType","IsBlowAttackType","IsSlashAttackType","IsThrustAttackType","WeaponWeightRate","IsEnhance","ProperStrength","ProperAgility","ProperMagic","ProperFaith","OverStrength","AttackThrowEscape","ParryDamageLife","AttackBaseParry","DefenseBaseParry","GuardBaseRepel","AttackBaseRepel","IsDeposit","SlashGuardCutRate","BlowGuardCutRate","ThrustGuardCutRate","IsLuckCorrect","GuardCutCancelRate","GuardAngle","GuardLevel","AttackBasePhysics","AttackBaseMagic","AttackBaseFire","AttackBaseThunder","AttackBaseStamina","SaWeaponDamage","SaDurability","CorrectStrength","CorrectAgility","CorrectMagic","CorrectFaith","PhysGuardCutRate","MagGuardCutRate","FireGuardCutRate","ThunGuardCutRate","PoisonGuardResist","DiseaseGuardResist","BloodGuardResist","CurseGuardResist","StaminaGuardDef","SpEffectBehaviorId0","SpEffectBehaviorId1","SpEffectBehaviorId2","ResidentSpEffectId","ResidentSpEffectId1","ResidentSpEffectId2","ReinforceTypeId","CorrectType","MaterialSetId","BaseChangeCategory","OriginEquipWep2","OriginEquipWep1","OriginEquipWep6","OriginEquipWep7","OriginEquipWep","OriginEquipWep3","OriginEquipWep5","OriginEquipWep13","OriginEquipWep14","OriginEquipWep4","OriginEquipWep15","OriginEquipWep11","OriginEquipWep10","OriginEquipWep9","OriginEquipWep8","OriginEquipWep12","TrophySGradeId","TrophySeqId","AntiDemonDamageRate","AntSaintDamageRate","AntWeakA_DamageRate","AntWeakB_DamageRate","ThrowAtkRate","BowDistRate","IsCustom","DisableBaseChangeReset","DisableRepair"
"628","240","403","498000","120","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword with sharply curved blade.\n\nCreated by Arstor, Earl of Carim.\nRequires great skill to wield, but evades\nshield defense to sneak in damage.","Occult Shotel","120","Curved Sword","200","2.5","100920","402700","暗黒のショーテル","","100910","100","628","100900","7","0","2801","Scimitar","99","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","35","False","False","True","False","0","False","9","14","0","0","99","1","10","0","0","10","60","True","0","0","0","False","0","0","2","56","62","0","0","10","20","0","5","26","0","73","45","10","30","30","40","40","40","34","30","-1","-1","-1","-1","-1","-1","700","1","700","30","402605","402605","-1","-1","402605","402605","402605","-1","-1","402605","-1","-1","-1","-1","-1","-1","-1","23","1","1","1.1","1","0","-1","True","False","False"
"629","240","403","498000","120","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword with sharply curved blade.\n\nCreated by Arstor, Earl of Carim.\nRequires great skill to wield, but evades\nshield defense to sneak in damage.","Fire Shotel","120","Curved Sword","200","2.5","101020","402800","炎のショーテル","","101010","50","629","101000","7","0","2801","Scimitar","99","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","35","False","False","True","False","0","False","9","14","0","0","99","1","10","0","0","10","60","True","0","0","0","False","0","0","2","82","0","82","0","10","20","0","0","0","0","0","45","10","30","30","40","40","40","34","30","-1","-1","-1","-1","-1","-1","800","0","800","35","402005","402005","402805","402805","402005","402005","402005","-1","-1","402005","-1","-1","402805","402805","402805","-1","-1","24","1","1","1","1","0","-1","True","False","False"
"630","240","403","498000","120","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword with sharply curved blade.\n\nCreated by Arstor, Earl of Carim.\nRequires great skill to wield, but evades\nshield defense to sneak in damage.","Chaos Shotel","120","Curved Sword","200","2.5","101020","402900","混沌の炎のショーテル","","101010","50","630","101000","7","0","2801","Scimitar","99","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","35","False","False","True","False","0","False","9","14","0","0","99","1","10","0","0","10","60","True","0","0","0","True","0","0","2","72","0","82","0","10","20","0","0","0","0","0","45","10","30","30","40","40","40","34","30","-1","-1","-1","-1","-1","-1","900","0","900","40","402805","402805","-1","-1","402805","402805","402805","-1","-1","402805","-1","-1","-1","-1","-1","-1","-1","25","1","1","1","1","0","-1","True","False","False"
"641","200","102","498000","100","Weapon type: Curved Sword\nAttack type: Slash/Thrust\n\nJagged blade wielded by New Londo ghosts.\nViolent thrust attack.\n\nOne of the cursed weapons.\nInflicts damage to ghosts.","Jagged Ghost Blade","100","Curved Sword","2000","1.5","101320","403000","死霊の曲剣","","101310","100","641","101300","7","0","2802","Scimitar","100","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","True","1","False","False","False","False","0","50","50","36","False","False","True","True","0","False","7","0","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","155","0","0","0","10","20","0","13","0","0","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","1200","0","1200","45","403000","403000","-1","-1","403000","403000","403000","-1","-1","403000","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","0","-1","True","False","False"
"631","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Painting Guardian Sword","100","Curved Sword","200","1.5","100720","405000","エレーミアスの曲剣","","100710","50","631","100700","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","True","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","76","0","0","0","10","20","0","9","109","0","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","0","0","0","0","405000","405000","405005","405005","405000","405000","405000","405010","405010","405000","405010","405010","405005","405005","405005","405010","-1","16","1","1","1","1","0","-1","True","False","False"
"632","200","406","498000","10","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Crys. Ptg. Guardian Sword","10","Curved Sword","200","1.5","100720","405100","結晶のエレーミアスの曲剣","","100710","1","632","100700","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","True","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","76","0","0","0","10","20","0","9","109","0","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","100","0","100","5","405010","405010","-1","-1","405010","405010","405010","-1","-1","405010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","True","True","True"
"633","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Ltng. Ptg. Guardian Sword","100","Curved Sword","200","1.5","100720","405200","雷のエレーミアスの曲剣","","100710","500","633","100700","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","6","False","False","False","False","0","50","50","37","False","False","True","False","0","False","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","76","0","0","76","10","20","0","0","0","0","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","200","0","200","10","405010","405010","-1","-1","405010","405010","405010","-1","-1","405010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","True","False","False"
"634","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Raw Painting Guardian Sword","100","Curved Sword","200","1.5","-1","405300","粗製のエレーミアスの曲剣","","-1","50","634","-1","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","True","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","87","0","0","0","10","20","0","7","81","0","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","300","0","300","15","405005","405005","-1","-1","405005","405005","405005","-1","-1","405005","-1","-1","-1","-1","-1","-1","-1","19","1","1","1","1","0","-1","True","False","False"
"635","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Magic Ptg. Guardian Sword","100","Curved Sword","200","1.5","100820","405400","魔法Ａのエレーミアスの曲剣","","100810","50","635","100800","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","False","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","57","62","0","0","10","20","0","3","30","85","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","400","1","400","20","405005","405005","405405","405405","405005","405005","405005","-1","-1","405005","-1","-1","405405","405405","405405","-1","-1","20","1","1","1","1","0","-1","True","False","False"
"636","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Ench. Ptg. Guardian Sword","100","Curved Sword","200","1.5","100820","405500","魔法Ｂのエレーミアスの曲剣","","100810","50","636","100800","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","False","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","57","61","0","0","10","20","0","2","22","83","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","500","1","500","22","405405","405405","-1","-1","405405","405405","405405","-1","-1","405405","-1","-1","-1","-1","-1","-1","-1","21","1","1","1","1","0","-1","True","False","False"
"637","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Div. Ptg. Guardian Sword","100","Curved Sword","200","1.5","100920","405600","神聖のエレーミアスの曲剣","","100910","100","637","100900","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","False","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","51","63","0","0","10","20","0","3","42","0","84","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","600","1","600","25","405005","405005","405605","405605","405005","405005","405005","-1","-1","405005","-1","-1","405605","405605","405605","-1","-1","22","1","1.1","1","1","0","-1","True","False","False"
"638","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Occ. Ptg. Guardian Sword","100","Curved Sword","200","1.5","100920","405700","暗黒のエレーミアスの曲剣","","100910","100","638","100900","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","37","False","False","True","False","0","False","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","52","57","0","0","10","20","0","3","39","0","99","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","700","1","700","30","405605","405605","-1","-1","405605","405605","405605","-1","-1","405605","-1","-1","-1","-1","-1","-1","-1","23","1","1","1.1","1","0","-1","True","False","False"
"639","200","406","498000","100","Weapon type: Curved Sword\nAttack type: Slash\n\nCurved sword of Anor Londo painting guards.\nUnique shape with flat tip.\nThe guardians, who strike down those who\ndare threaten the paintings, attack in a\ncontinuous, circular dancing motion,\na technique passed down through generations.","Fire Ptg. Guardian Sword","100","Curved Sword","200","1.5","101020","405800","炎のエレーミアスの曲剣","","101010","50","639","101000","7","0","2803","Scimitar","101","Scimitar","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","37","False","False","True","False","0","False","7","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","76","0","76","0","10","20","0","0","0","0","0","45","10","30","30","40","40","40","34","30","6400","-1","-1","-1","-1","-1","800","0","800","35","405005","405005","405805","405805","405005","405005","405005","-1","-1","405005","-1","-1","405805","405805","405805","-1","-1","24","1","1","1","1","0","-1","True","False","False"
